,comp_0,comp_1,cuantos,edo_civil
554,-1.5014860048168026,-0.05501388600208817,109,1
555,-1.578942555923861,-0.1990745282050586,78,1
556,-1.6563991070309196,-0.34313517040802927,105,1
557,-1.733855658137978,-0.4871958126110001,58,1
558,-1.8113122092450364,-0.6312564548139711,61,1
559,-1.8887687603520948,-0.7753170970169415,18,1
560,0.6990196381239424,1.0815526482760918,12,1
561,0.6215630870168841,0.9374920060731214,17,1
562,0.5441065359098256,0.7934313638701507,24,1
563,0.46664998480276715,0.6493707216671796,17,1
564,0.3891934336957087,0.5053100794642094,17,1
565,0.3117368825886504,0.3612494372612385,13,1
566,0.23428033148159164,0.21718879505826788,30,1
567,0.15682378037453343,0.07312815285529731,29,1
568,0.07936722926747494,-0.07093248934767367,20,1
569,0.0019106781604163344,-0.21499313155064403,22,1
570,-0.07554587294664201,-0.35905377375361486,16,1
571,-0.1530024240537007,-0.5031144159565855,6,1
572,-0.12954483302985872,1.1974445198988826,26,1
573,-0.2070013841369173,1.053383877695912,19,1
574,-0.2844579352439756,0.9093232354929411,21,1
575,-0.361914486351034,0.7652625932899704,23,1
576,-0.4393710374580928,0.6212019510870002,28,1
577,-0.516827588565151,0.4771413088840293,26,1
578,-0.5942841396722094,0.3330806666810585,25,1
579,-0.6717406907792679,0.189020024478088,34,1
580,-0.7491972418863263,0.0449593822751172,28,1
581,-0.8266537929933849,-0.09910125992785328,36,1
582,-0.9041103441004433,-0.2431619021308242,20,1
583,-0.9815668952075016,-0.38722254433379477,8,1
584,-0.9581093041836607,1.3133363915216738,24,1
585,-1.0355658552907185,1.1692757493187025,32,1
586,-1.113022406397777,1.0252151071157323,30,1
587,-1.1904789575048356,0.8811544649127615,26,1
588,-1.267935508611894,0.737093822709791,38,1
589,-1.3453920597189524,0.5930331805068201,54,1
590,-1.422848610826011,0.4489725383038495,43,1
591,-1.5003051619330694,0.3049118961008789,41,1
592,-1.577761713040128,0.16085125389790825,37,1
593,-1.6552182641471862,0.016790611694937337,29,1
594,-1.7326748152542448,-0.12727003050803348,23,1
595,-1.810131366361303,-0.27133067271100403,9,1
596,0.7776570321147341,1.5855390725820295,3,1
597,0.7002004810076757,1.4414784303790589,2,1
598,0.6227439299006173,1.2974177881760882,2,1
599,0.5452873787935588,1.1533571459731173,2,1
600,0.4678308276865003,1.0092965037701467,6,1
601,0.39037427657944185,0.865235861567176,7,1
602,0.31291772547238345,0.7211752193642055,3,1
603,0.235461174365325,0.5771145771612349,2,1
604,0.15800462325826642,0.43305393495826405,4,1
605,0.08054807215120786,0.2889932927552935,4,1
606,0.003091521044149597,0.14493265055232274,1,1
607,-0.07436503006290889,0.0008720083493520471,3,1
608,-0.050907439039067096,1.70143094420482,9,1
609,-0.12836399014612576,1.5573703020018492,6,1
610,-0.2058205412531841,1.4133096597988788,11,1
611,-0.2832770923602423,1.2692490175959084,4,1
612,-0.36073364346730097,1.1251883753929377,4,1
613,-0.43819019457435926,0.9811277331899667,6,1
614,-0.5156467456814178,0.8370670909869963,9,1
615,-0.5931032967884764,0.6930064487840257,5,1
616,-0.6705598478955348,0.5489458065810549,4,1
617,-0.7480163990025932,0.40488516437808414,5,1
618,-0.8254729501096516,0.26082452217511326,6,1
619,-0.9029295012167105,0.11676387997214278,2,1
620,-0.8794719101928685,1.8173228158276113,8,1
621,-0.9569284612999269,1.6732621736246402,7,1
622,-1.0343850124069855,1.5292015314216698,10,1
623,-1.111841563514044,1.3851408892186992,8,1
624,-1.1892981146211021,1.2410802470157287,8,1
625,-1.2667546657281608,1.0970196048127578,15,1
626,-1.3442112168352192,0.9529589626097871,9,1
627,-1.4216677679422778,0.8088983204068166,6,1
628,-1.499124319049336,0.6648376782038458,14,1
629,-1.5765808701563946,0.5207770360008751,5,1
630,-1.6540374212634532,0.37671639379790456,2,1
631,0.8562944261055255,2.0895254968879673,6,1
632,0.7788378749984673,1.9454648546849962,4,1
633,0.7013813238914091,1.8014042124820258,7,1
634,0.6239247727843504,1.6573435702790547,5,1
635,0.5464682216772918,1.5132829280760844,7,1
636,0.46901167057023363,1.3692222858731138,7,1
637,0.39155511946317495,1.2251616436701431,5,1
638,0.31409856835611644,1.0811010014671723,7,1
639,0.23664201724905834,0.9370403592642016,3,1
640,0.15918546614199952,0.7929797170612309,3,1
641,0.08172891503494122,0.6489190748582602,1,1
642,0.0042723639278828595,0.5048584326552895,2,1
643,0.027729954951724416,2.205417368510757,4,1
644,-0.04972659615533392,2.061356726307787,6,1
645,-0.12718314726239244,1.9172960841048163,8,1
646,-0.2046396983694508,1.773235441901846,5,1
647,-0.2820962494765092,1.629174799698875,9,1
648,-0.3595528005835678,1.4851141574959044,10,1
649,-0.4370093516906262,1.341053515292934,12,1
650,-0.5144659027976846,1.196992873089963,12,1
651,-0.5919224539047433,1.0529322308869924,4,1
652,-0.6693790050118017,0.9088715886840217,5,1
653,-0.74683555611886,0.7648109464810509,6,1
654,-0.8242921072259187,0.6207503042780802,1,1
655,-0.8008345162020772,2.3213092401335484,7,1
656,-0.8782910673091354,2.1772485979305785,8,1
657,-0.9557476184161938,2.033187955727607,8,1
658,-1.033204169523252,1.8891273135246365,4,1
659,-1.1106607206303107,1.7450666713216663,11,1
660,-1.1881172717373694,1.6010060291186956,8,1
661,-1.2655738228444278,1.4569453869157247,15,1
662,-1.3430303739514862,1.312884744712754,10,1
663,-1.4204869250585443,1.1688241025097832,4,1
664,-1.497943476165603,1.0247634603068128,12,1
665,-1.5754000272726616,0.8807028181038421,9,1
666,-1.6528565783797193,0.7366421759008708,3,1
667,0.7025621667751418,2.161329994584992,1,1
668,0.4701925134539665,1.7291480679760804,1,1
669,0.1603663090257329,1.1529054991641978,1,1
670,-0.35837195769983465,1.8450399395988717,1,1
671,-0.7996536733183438,2.6812350222365158,1,1
672,-1.1094798777465775,2.104992453424633,1,1
673,0.6413388436919446,-0.8380116396204591,1,0
674,0.4089691903707693,-1.2701935662293709,1,0
675,-0.34213872967597353,-1.0102410524036096,1,0
676,-0.49705183189009033,-1.2983623368095507,1,0
677,-1.0932466497227162,-0.7502885385778475,1,0
678,-1.3256163030438917,-1.1824704651867597,1,0
679,0.8748893398968532,-0.04590393090857992,2,0
680,0.7974327887897948,-0.18996457311155052,1,0
681,0.5650631354686195,-0.6221464997204625,2,0
682,0.4876065843615609,-0.7662071419234333,1,0
683,0.4101500332545025,-0.9102677841264039,2,0
684,0.3326934821474442,-1.0543284263293746,1,0
685,0.25523693104038575,-1.198389068532345,2,0
686,0.10032382882626874,-1.4865103529382864,4,0
687,0.02286727771921021,-1.6305709951412575,1,0
688,0.04632486874305196,0.0699879407142108,3,0
689,-0.031131682364006586,-0.07407270148875975,1,0
690,-0.18604478457812337,-0.362193985894701,2,0
691,-0.26350133568518186,-0.5062546280976717,2,0
692,-0.3409578867922403,-0.6503152703006423,2,0
693,-0.4184144378992989,-0.7943759125036131,8,0
694,-0.4958709890063571,-0.9384365547065838,2,0
695,-0.5733275401134157,-1.0824971969095545,3,0
696,-0.6507840912204741,-1.2265578391125251,4,0
697,-0.7282406423275324,-1.3706184813154958,1,0
698,-0.8056971934345912,-1.5146791235184665,1,0
699,-0.9371527046248661,-0.10224147206893978,4,0
700,-1.014609255731925,-0.24630211427191034,3,0
701,-1.092065806838983,-0.39036275647488106,1,0
702,-1.1695223579460416,-0.5344233986778515,4,0
703,-1.2469789090531,-0.6784840408808223,2,0
704,-1.3244354601601587,-0.8225446830837929,9,0
705,-1.401892011267217,-0.9666053252867636,3,0
706,-1.4793485623742753,-1.1106659674897343,1,0
707,-1.5568051134813339,-1.2547266096927048,3,0
708,0.9535267338876449,0.45808249339735774,7,0
709,0.8760701827805866,0.314021851194387,4,0
710,0.7986136316735281,0.1699612089914164,9,0
711,0.7211570805664695,0.025900566788445635,3,0
712,0.6437005294594111,-0.11816007541452499,5,0
713,0.5662439783523525,-0.2622207176174957,8,0
714,0.4887874272452941,-0.40628135982046637,7,0
715,0.41133087613823555,-0.550342002023437,7,0
716,0.33387432503117725,-0.6944026442264076,8,0
717,0.2564177739241188,-0.8384632864293784,4,0
718,0.17896122281706026,-0.9825239286323493,5,0
719,0.1249622627338435,0.5739743650201484,6,0
720,0.04750571162678518,0.4299137228171779,4,0
721,-0.029950839480273363,0.2858530806142069,11,0
722,-0.10740739058733172,0.14179243841123648,4,0
723,-0.18486394169439013,-0.0022682037917341118,10,0
724,-0.2623204928014487,-0.1463288459947048,6,0
725,-0.33977704390850705,-0.29038948819767557,18,0
726,-0.4172335950155655,-0.4344501304006463,9,0
727,-0.4946901461226241,-0.578510772603617,10,0
728,-0.5721466972296826,-0.7225714148065876,8,0
729,-0.6496032483367409,-0.8666320570095584,6,0
730,-0.7270597994437996,-1.010692699212529,2,0
731,-0.7036022084199578,0.6898662366429396,8,0
732,-0.7810587595270161,0.5458055944399687,12,0
733,-0.8585153106340746,0.4017449522369981,9,0
734,-0.935971861741133,0.25768431003402725,14,0
735,-1.0134284128481912,0.11362366783105662,12,0
736,-1.09088496395525,-0.030436974371914064,15,0
737,-1.1683415150623087,-0.1744976165748845,17,0
738,-1.2457980661693668,-0.31855825877785526,9,0
739,-1.3232546172764252,-0.4626189009808262,14,0
740,-1.4007111683834839,-0.6066795431837967,16,0
741,-1.4781677194905423,-0.7507401853867676,6,0
742,-1.5556242705976004,-0.8948008275897379,2,0
743,1.0321641278784368,0.9620689177032954,6,0
744,0.9547075767713782,0.8180082755003248,1,0
745,0.8772510256643197,0.6739476332973542,5,0
746,0.7997944745572613,0.5298869910943834,5,0
747,0.7223379234502028,0.38582634889141276,1,0
748,0.6448813723431444,0.24176570668844205,1,0
749,0.5674248212360857,0.0977050644854714,1,0
750,0.48996827012902733,-0.04635557771749927,5,0
751,0.412511719021969,-0.19041621992046995,3,0
752,0.3350551679149106,-0.3344768621234406,2,0
753,0.257598616807852,-0.47853750432641134,2,0
754,0.18014206570079366,-0.6225981465293818,2,0
755,0.2035996567246353,1.077960789326086,6,0
756,0.12614310561757688,0.9339001471231152,4,0
757,0.048686554510518315,0.7898395049201448,2,0
758,-0.02876999659654007,0.645778862717174,8,0
759,-0.10622654770359863,0.5017182205142036,4,0
760,-0.18368309881065706,0.3576575783112328,5,0
761,-0.2611396499177155,0.21359693610826197,7,0
762,-0.338596201024774,0.06953629390529141,5,0
763,-0.41605275213183235,-0.07452434829767925,7,0
764,-0.49350930323889086,-0.21858499050064994,4,0
765,-0.6484224054530078,-0.5067062749065914,2,0
766,-0.6249648144291661,1.193852660948877,4,0
767,-0.779877916643283,0.9057313765429357,2,0
768,-0.8573344677503414,0.7616707343399649,6,0
769,-0.9347910188573998,0.6176100921369942,6,0
770,-1.0122475699644584,0.4735494499340237,1,0
771,-1.0897041210715168,0.3294888077310529,5,0
772,-1.1671606721785752,0.18542816552808225,3,0
773,-1.2446172232856338,0.0413675233251117,5,0
774,-1.322073774392692,-0.10269311887785923,6,0
775,-1.476986876606809,-0.3908144032838005,2,0
776,0.9558884196551113,1.1779340576032915,1,0
777,0.8784318685480527,1.033873415400321,1,0
778,0.8009753174409942,0.8898127731973506,2,0
779,0.6460622152268773,0.6016914887914089,1,0
780,0.49114911301276065,0.3135702043854674,1,0
781,0.4136925619057021,0.16950956218249696,2,0
782,0.3362360107986436,0.025448919979526387,1,0
783,0.28223705071542665,1.5819472136320234,4,0
784,0.20478049960836833,1.4378865714290532,1,0
785,0.12732394850131004,1.2938259292260825,2,0
786,0.04986739739425147,1.1497652870231116,4,0
787,-0.02758915371280679,1.005704644820141,1,0
788,-0.1050457048198654,0.8616440026171702,4,0
789,-0.18250225592692385,0.7175833604141997,3,0
790,-0.25995880703398233,0.573522718211229,2,0
791,-0.33741535814104073,0.42946207600825836,1,0
792,-0.41487190924809925,0.2854014338052876,1,0
793,-0.4923284603551578,0.14134079160231705,4,0
794,-0.5697850114622162,-0.00271985060065379,3,0
795,-0.5463274204383746,1.6978390852548144,1,0
796,-0.6237839715454329,1.553778443051844,2,0
797,-0.7012405226524915,1.4097178008488733,4,0
798,-0.8561536248666083,1.121596516442932,4,0
799,-0.9336101759736666,0.9775358742399612,2,0
800,-1.0110667270807252,0.8334752320369906,2,0
801,-1.0885232781877836,0.6894145898340199,5,0
802,-1.165979829294842,0.5453539476310492,4,0
803,-1.2434363804019004,0.4012933054280787,2,0
804,-1.3983494826160172,0.11317202102213701,1,0
805,1.1894389158600196,1.9700417663151704,2,0
806,1.1119823647529612,1.8259811241122,3,0
807,1.0345258136459028,1.6819204819092295,1,0
808,0.9570692625388443,1.5378598397062588,2,0
809,0.8796127114317861,1.3937991975032882,3,0
810,0.8021561603247277,1.2497385553003173,1,0
811,0.724699609217669,1.1056779130973462,2,0
812,0.6472430581106107,0.9616172708943758,5,0
813,0.5697865070035522,0.8175566286914051,1,0
814,0.4923299558964938,0.6734959864884346,1,0
815,0.4148734047894353,0.5294353442854636,1,0
816,0.28341789359916014,1.9418729957349905,3,0
817,0.2059613424921014,1.7978123535320198,6,0
818,0.12850479138504306,1.6537517113290492,8,0
819,0.05104824027798465,1.5096910691260788,4,0
820,-0.026408310829073713,1.3656304269231079,6,0
821,-0.10386486193613213,1.2215697847201374,4,0
822,-0.18132141304319047,1.0775091425171666,5,0
823,-0.2587779641502493,0.9334485003141958,4,0
824,-0.3362345152573075,0.7893878581112254,7,0
825,-0.4136910663643662,0.6453272159082545,4,0
826,-0.49114761747142455,0.5012665737052838,1,0
827,-0.5451465775546414,2.0577648673577813,1,0
828,-0.6226031286616996,1.9137042251548106,4,0
829,-0.7000596797687584,1.76964358295184,4,0
830,-0.7775162308758163,1.6255829407488693,7,0
831,-0.854972781982875,1.4815222985458987,1,0
832,-0.9324293330899334,1.3374616563429278,2,0
833,-1.009885884196992,1.1934010141399574,5,0
834,-1.0873424353040504,1.0493403719369867,6,0
835,-1.1647989864111088,0.9052797297340158,3,0
836,-1.2422555375181674,0.7612190875310455,3,0
837,-1.3197120886252258,0.6171584453280746,3,0
838,1.190619758743753,2.3299675484181375,1,0
839,1.1131632076366944,2.1859069062151666,1,0
840,0.3620552875899516,2.4458594200409283,1,0
841,0.12968563426877638,2.0136774934320165,1,0
842,-0.10268401905239884,1.5814955668231043,1,0
843,-1.0087050413132588,1.5533267962429247,2,0
844,0.5638822925848862,-0.9820722818234296,1,1
845,0.4864257414778277,-1.1261329240264004,1,1
846,0.4089691903707693,-1.2701935662293709,2,1
847,0.33151263926371083,-1.4142542084323417,1,1
848,0.2540560881566523,-1.5583148506353122,1,1
849,0.09914298594253564,-1.8464361350412537,1,1
850,-0.03231252524773972,-0.43399848359172694,2,1
851,-0.18722562746185656,-0.7221197679976682,2,1
852,-0.2646821785689151,-0.8661804102006391,4,1
853,-0.34213872967597353,-1.0102410524036096,1,1
854,-0.41959528078303193,-1.15430169460658,2,1
855,-0.6519649341042073,-1.5864836212154925,2,1
856,-0.7294214852112657,-1.730544263418463,1,1
857,-0.8068780363183242,-1.8746049056214336,1,1
858,-0.8608769964015409,-0.3181066119689358,1,1
859,-0.9383335475085994,-0.46216725417190624,2,1
860,-1.0157900986156576,-0.6062278963748771,2,1
861,-1.0932466497227162,-0.7502885385778475,1,1
862,-1.1707032008297749,-0.8943491807808187,3,1
863,-1.248159751936833,-1.0384098229837895,2,1
864,-1.3256163030438917,-1.1824704651867597,2,1
865,-1.40307285415095,-1.3265311073897303,1,1
866,-1.480529405258009,-1.4705917495927012,3,1
867,-1.6354425074721255,-1.7587130339986423,2,1
868,0.8748893398968532,-0.04590393090857992,9,1
869,0.7974327887897948,-0.18996457311155052,11,1
870,0.7199762376827364,-0.33402521531452123,12,1
871,0.6425196865756779,-0.47808585751749194,15,1
872,0.5650631354686195,-0.6221464997204625,13,1
873,0.4876065843615609,-0.7662071419234333,20,1
874,0.4101500332545025,-0.9102677841264039,11,1
875,0.3326934821474442,-1.0543284263293746,9,1
876,0.25523693104038575,-1.198389068532345,11,1
877,0.1777803799333272,-1.3424497107353162,15,1
878,0.10032382882626874,-1.4865103529382864,8,1
879,0.02286727771921021,-1.6305709951412575,2,1
880,0.04632486874305196,0.0699879407142108,13,1
881,-0.031131682364006586,-0.07407270148875975,17,1
882,-0.10858823347106486,-0.21813334369173049,20,1
883,-0.18604478457812337,-0.362193985894701,23,1
884,-0.26350133568518186,-0.5062546280976717,29,1
885,-0.3409578867922403,-0.6503152703006423,25,1
886,-0.4184144378992989,-0.7943759125036131,24,1
887,-0.4958709890063571,-0.9384365547065838,20,1
888,-0.5733275401134157,-1.0824971969095545,19,1
889,-0.6507840912204741,-1.2265578391125251,10,1
890,-0.7282406423275324,-1.3706184813154958,18,1
891,-0.8056971934345912,-1.5146791235184665,4,1
892,-0.7822396024107493,0.18587981233700196,15,1
893,-0.8596961535178078,0.04181917013403126,21,1
894,-0.9371527046248661,-0.10224147206893978,16,1
895,-1.014609255731925,-0.24630211427191034,13,1
896,-1.092065806838983,-0.39036275647488106,26,1
897,-1.1695223579460416,-0.5344233986778515,24,1
898,-1.2469789090531,-0.6784840408808223,39,1
899,-1.3244354601601587,-0.8225446830837929,27,1
900,-1.401892011267217,-0.9666053252867636,29,1
901,-1.4793485623742753,-1.1106659674897343,15,1
902,-1.5568051134813339,-1.2547266096927048,21,1
903,-1.6342616645883925,-1.3987872518956759,2,1
904,0.9535267338876449,0.45808249339735774,28,1
905,0.8760701827805866,0.314021851194387,29,1
906,0.7986136316735281,0.1699612089914164,45,1
907,0.7211570805664695,0.025900566788445635,39,1
908,0.6437005294594111,-0.11816007541452499,49,1
909,0.5662439783523525,-0.2622207176174957,48,1
910,0.4887874272452941,-0.40628135982046637,52,1
911,0.41133087613823555,-0.550342002023437,55,1
912,0.33387432503117725,-0.6944026442264076,44,1
913,0.2564177739241188,-0.8384632864293784,41,1
914,0.17896122281706026,-0.9825239286323493,43,1
915,0.10150467171000183,-1.1265845708353197,13,1
916,0.1249622627338435,0.5739743650201484,49,1
917,0.04750571162678518,0.4299137228171779,50,1
918,-0.029950839480273363,0.2858530806142069,75,1
919,-0.10740739058733172,0.14179243841123648,52,1
920,-0.18486394169439013,-0.0022682037917341118,60,1
921,-0.2623204928014487,-0.1463288459947048,82,1
922,-0.33977704390850705,-0.29038948819767557,65,1
923,-0.4172335950155655,-0.4344501304006463,62,1
924,-0.4946901461226241,-0.578510772603617,69,1
925,-0.5721466972296826,-0.7225714148065876,66,1
926,-0.6496032483367409,-0.8666320570095584,61,1
927,-0.7270597994437996,-1.010692699212529,20,1
928,-0.7036022084199578,0.6898662366429396,60,1
929,-0.7810587595270161,0.5458055944399687,63,1
930,-0.8585153106340746,0.4017449522369981,71,1
931,-0.935971861741133,0.25768431003402725,67,1
932,-1.0134284128481912,0.11362366783105662,114,1
933,-1.09088496395525,-0.030436974371914064,71,1
934,-1.1683415150623087,-0.1744976165748845,109,1
935,-1.2457980661693668,-0.31855825877785526,102,1
936,-1.3232546172764252,-0.4626189009808262,104,1
937,-1.4007111683834839,-0.6066795431837967,71,1
938,-1.4781677194905423,-0.7507401853867676,66,1
939,-1.5556242705976004,-0.8948008275897379,10,1
940,1.0321641278784368,0.9620689177032954,10,1
941,0.9547075767713782,0.8180082755003248,11,1
942,0.8772510256643197,0.6739476332973542,15,1
943,0.7997944745572613,0.5298869910943834,12,1
944,0.7223379234502028,0.38582634889141276,14,1
945,0.6448813723431444,0.24176570668844205,25,1
946,0.5674248212360857,0.0977050644854714,18,1
947,0.48996827012902733,-0.04635557771749927,13,1
948,0.412511719021969,-0.19041621992046995,19,1
949,0.3350551679149106,-0.3344768621234406,16,1
950,0.257598616807852,-0.47853750432641134,17,1
951,0.18014206570079366,-0.6225981465293818,3,1
952,0.2035996567246353,1.077960789326086,13,1
953,0.12614310561757688,0.9339001471231152,21,1
954,0.048686554510518315,0.7898395049201448,21,1
955,-0.02876999659654007,0.645778862717174,25,1
956,-0.10622654770359863,0.5017182205142036,20,1
957,-0.18368309881065706,0.3576575783112328,21,1
958,-0.2611396499177155,0.21359693610826197,29,1
959,-0.338596201024774,0.06953629390529141,19,1
960,-0.41605275213183235,-0.07452434829767925,24,1
961,-0.49350930323889086,-0.21858499050064994,21,1
962,-0.5709658543459493,-0.3626456327036206,18,1
963,-0.6484224054530078,-0.5067062749065914,10,1
964,-0.6249648144291661,1.193852660948877,25,1
965,-0.7024213655362245,1.0497920187459067,17,1
966,-0.779877916643283,0.9057313765429357,24,1
967,-0.8573344677503414,0.7616707343399649,26,1
968,-0.9347910188573998,0.6176100921369942,26,1
969,-1.0122475699644584,0.4735494499340237,26,1
970,-1.0897041210715168,0.3294888077310529,49,1
971,-1.1671606721785752,0.18542816552808225,31,1
972,-1.2446172232856338,0.0413675233251117,35,1
973,-1.322073774392692,-0.10269311887785923,25,1
974,-1.3995303254997504,-0.24675376108082975,20,1
975,-1.476986876606809,-0.3908144032838005,9,1
976,1.110801521869228,1.4660553420092333,4,1
977,1.0333449707621696,1.3219946998062624,7,1
978,0.9558884196551113,1.1779340576032915,5,1
979,0.8784318685480527,1.033873415400321,7,1
980,0.8009753174409942,0.8898127731973506,5,1
981,0.723518766333936,0.7457521309943798,3,1
982,0.6460622152268773,0.6016914887914089,11,1
983,0.5686056641198189,0.45763084658843833,12,1
984,0.49114911301276065,0.3135702043854674,8,1
985,0.4136925619057021,0.16950956218249696,9,1
986,0.3362360107986436,0.025448919979526387,3,1
987,0.25877945969158517,-0.11861172222344436,3,1
988,0.28223705071542665,1.5819472136320234,8,1
989,0.20478049960836833,1.4378865714290532,7,1
990,0.12732394850131004,1.2938259292260825,8,1
991,0.04986739739425147,1.1497652870231116,8,1
992,-0.02758915371280679,1.005704644820141,13,1
993,-0.1050457048198654,0.8616440026171702,7,1
994,-0.18250225592692385,0.7175833604141997,12,1
995,-0.25995880703398233,0.573522718211229,14,1
996,-0.33741535814104073,0.42946207600825836,14,1
997,-0.41487190924809925,0.2854014338052876,12,1
998,-0.4923284603551578,0.14134079160231705,5,1
999,-0.5463274204383746,1.6978390852548144,13,1
1000,-0.6237839715454329,1.553778443051844,12,1
1001,-0.7012405226524915,1.4097178008488733,16,1
1002,-0.7786970737595498,1.265657158645903,19,1
1003,-0.8561536248666083,1.121596516442932,18,1
1004,-0.9336101759736666,0.9775358742399612,14,1
1005,-1.0110667270807252,0.8334752320369906,17,1
1006,-1.0885232781877836,0.6894145898340199,19,1
1007,-1.165979829294842,0.5453539476310492,13,1
1008,-1.2434363804019004,0.4012933054280787,13,1
1009,-1.320892931508959,0.257232663225108,10,1
1010,-1.3983494826160172,0.11317202102213701,3,1
1011,1.1894389158600196,1.9700417663151704,6,1
1012,1.1119823647529612,1.8259811241122,11,1
1013,1.0345258136459028,1.6819204819092295,6,1
1014,0.9570692625388443,1.5378598397062588,6,1
1015,0.8796127114317861,1.3937991975032882,12,1
1016,0.8021561603247277,1.2497385553003173,15,1
1017,0.724699609217669,1.1056779130973462,10,1
1018,0.6472430581106107,0.9616172708943758,8,1
1019,0.5697865070035522,0.8175566286914051,7,1
1020,0.4923299558964938,0.6734959864884346,19,1
1021,0.4148734047894353,0.5294353442854636,7,1
1022,0.33741685368237684,0.38537470208249314,1,1
1023,0.36087444470621866,2.0859336379379614,9,1
1024,0.28341789359916014,1.9418729957349905,8,1
1025,0.2059613424921014,1.7978123535320198,14,1
1026,0.12850479138504306,1.6537517113290492,18,1
1027,0.05104824027798465,1.5096910691260788,7,1
1028,-0.026408310829073713,1.3656304269231079,15,1
1029,-0.10386486193613213,1.2215697847201374,22,1
1030,-0.18132141304319047,1.0775091425171666,16,1
1031,-0.2587779641502493,0.9334485003141958,16,1
1032,-0.3362345152573075,0.7893878581112254,14,1
1033,-0.4136910663643662,0.6453272159082545,8,1
1034,-0.49114761747142455,0.5012665737052838,6,1
1035,-0.4676900264475828,2.2018255095607517,10,1
1036,-0.5451465775546414,2.0577648673577813,11,1
1037,-0.6226031286616996,1.9137042251548106,11,1
1038,-0.7000596797687584,1.76964358295184,14,1
1039,-0.7775162308758163,1.6255829407488693,19,1
1040,-0.854972781982875,1.4815222985458987,12,1
1041,-0.9324293330899334,1.3374616563429278,23,1
1042,-1.009885884196992,1.1934010141399574,19,1
1043,-1.0873424353040504,1.0493403719369867,12,1
1044,-1.1647989864111088,0.9052797297340158,18,1
1045,-1.2422555375181674,0.7612190875310455,8,1
1046,-1.3197120886252258,0.6171584453280746,11,1
1047,1.2680763098508112,2.4740281906211083,1,1
1048,0.9582501054225777,1.8977856218092255,1,1
1049,0.8033370032084609,1.6096643374032842,1,1
1050,0.49351079878022686,1.0334217685914013,1,1
1051,0.3620552875899516,2.4458594200409283,1,1
1052,0.2071421853758347,2.157738135634987,1,1
1053,-0.10268401905239884,1.5814955668231043,2,1
1054,-0.257597121266516,1.2933742824171626,2,1
1055,-0.33505367237357464,1.1493136402141921,2,1
1056,-0.3890526324567911,2.70581193386669,1,1
1057,-0.543965734670908,2.417690649460748,1,1
1058,-0.6214222857779664,2.273630007257778,1,1
1059,-0.7763353879920831,1.9855087228518364,1,1
1060,-0.8537919390991418,1.8414480806488656,3,1
1061,-1.0087050413132588,1.5533267962429247,2,1
1062,-1.0861615924203172,1.4092661540399538,2,1
1063,0.06846231118557888,-0.9856641407734353,1,0
1064,-0.08645079102853791,-1.2737854251793768,1,0
1065,-0.7601021599682225,-0.8697722691506444,1,0
1066,-1.1473849155035147,-1.590075480165498,1,0
1067,-1.2248414666105734,-1.7341361223684686,1,0
1068,1.208033829651347,-0.16538766148137635,1,0
1069,1.1305772785442887,-0.30944830368434706,1,0
1070,1.0531207274372303,-0.45350894588731766,1,0
1071,0.975664176330172,-0.5975695880902885,2,0
1072,0.8982076252231133,-0.7416302302932588,2,0
1073,0.820751074116055,-0.8856908724962297,1,0
1074,0.7432945230089965,-1.0297515146992002,3,0
1075,0.6658379719019379,-1.173812156902171,1,0
1076,0.5883814207948795,-1.3178727991051415,1,0
1077,0.5109248696878209,-1.4619334413081122,2,0
1078,0.35601176747370417,-1.7500547257140537,1,0
1079,0.3020128073904874,-0.19355643206155626,1,0
1080,0.2245562562834291,-0.33761707426452675,1,0
1081,0.14709970517637055,-0.4816777164674974,1,0
1082,0.06964315406931212,-0.625738358670468,5,0
1083,-0.007813397037746393,-0.7697990008734388,1,0
1084,-0.08526994814480483,-0.9138596430764097,2,0
1085,-0.16272649925186328,-1.05792028527938,2,0
1086,-0.24018305035892173,-1.201980927482351,3,0
1087,-0.31763960146598025,-1.3460415696853216,3,0
1088,-0.4725527036800973,-1.6341628540912627,1,0
1089,-0.4490951126562557,0.06639608176420526,1,0
1090,-0.5265516637633139,-0.0776645604387653,1,0
1091,-0.6040082148703724,-0.22172520264173626,2,0
1092,-0.7589213170844893,-0.5098464870476774,3,0
1093,-0.8363778681915478,-0.6539071292506481,2,0
1094,-0.9912909704056646,-0.9420284136565893,3,0
1095,-1.068747521512723,-1.08608905585956,1,0
1096,-1.1462040726197815,-1.2301496980625308,3,0
1097,-1.2236606237268401,-1.3742103402655017,1,0
1098,1.2866712236421387,0.3385987628245611,4,0
1099,1.2092146725350803,0.1945381206215907,2,0
1100,1.131758121428022,0.05047747841861981,1,0
1101,1.0543015703209635,-0.09358316378435087,5,0
1102,0.976845019213905,-0.23764380598732152,7,0
1103,0.8993884681068465,-0.38170444819029214,4,0
1104,0.8219319169997883,-0.5257650903932629,9,0
1105,0.7444753658927296,-0.6698257325962333,6,0
1106,0.6670188147856713,-0.8138863747992042,4,0
1107,0.5895622636786128,-0.9579470170021748,1,0
1108,0.5121057125715541,-1.1020076592051455,7,0
1109,0.4346491614644958,-1.2460683014081162,1,0
1110,0.45810675248833754,0.45449063444735194,7,0
1111,0.38065020138127914,0.3104299922443813,6,0
1112,0.30319365027422057,0.16636935004141054,4,0
